epoch,lr,step,train_loss,train_rmse,val_coverage_95,val_loss,val_rmse
34,0.00028041357290931046,24249,0.17992949485778809,0.7757946252822876,,,
34,0.0002803344395942986,24299,0.1768978238105774,0.7716943621635437,,,
34,0.000280255131656304,24349,0.16231422126293182,0.7585789561271667,,,
34,,24394,,,0.9342249631881714,0.20962631702423096,0.7983043789863586
35,0.0002801756781991571,24399,0.1834629625082016,0.7802407145500183,,,
35,0.00028009607922285795,24449,0.15676535665988922,0.7491443157196045,,,
35,0.00028001630562357605,24499,0.17119565606117249,0.7645021677017212,,,
35,0.0002799364156089723,24549,0.1743060201406479,0.7709535956382751,,,
35,0.0002798563800752163,24599,0.16771644353866577,0.764523983001709,,,
35,0.000279776199022308,24649,0.17106588184833527,0.7686697244644165,,,
35,0.0002796958724502474,24699,0.14933106303215027,0.7435779571533203,,,
35,0.0002796153712552041,24749,0.14722010493278503,0.7503485083580017,,,
35,0.00027953475364483893,24799,0.18160215020179749,0.7729197144508362,,,
35,0.0002794539905153215,24849,0.15234291553497314,0.7504081130027771,,,
35,0.0002793730818666518,24899,0.16244196891784668,0.7556222677230835,,,
35,0.0002792919985949993,24949,0.16525231301784515,0.7624871730804443,,,
35,0.000279210798908025,24999,0.16209736466407776,0.7619370818138123,,,
35,0.00027912945370189846,25049,0.15851886570453644,0.7543976902961731,,,
35,,25091,,,0.9348105788230896,0.20135597884655,0.7884591817855835
36,0.00027904793387278914,25099,0.15806862711906433,0.7534598708152771,,,
36,0.000278966297628358,25149,0.1400287002325058,0.7378194332122803,,,
36,0.0002788845158647746,25199,0.12453527748584747,0.7240409851074219,,,
36,0.0002788025594782084,25249,0.14588625729084015,0.7458946108818054,,,
36,0.00027872048667632043,25299,0.1405535638332367,0.7437651753425598,,,
36,0.00027863826835528016,25349,0.14380699396133423,0.7414093613624573,,,
36,0.00027855587541125715,25399,0.15139327943325043,0.7488887310028076,,,
36,0.0002784733660519123,25449,0.14586152136325836,0.7417868375778198,,,
36,0.0002783907111734152,25499,0.1432197540998459,0.7400601506233215,,,
36,0.0002783079107757658,25549,0.1641726791858673,0.7595953345298767,,,
36,0.0002782249648589641,25599,0.1587897092103958,0.7543182969093323,,,
36,0.0002781418734230101,25649,0.1414194107055664,0.7394984364509583,,,
36,0.0002780586073640734,25699,0.14793449640274048,0.7463685870170593,,,
36,0.00027797522488981485,25749,0.14645026624202728,0.7418509721755981,,,
36,,25788,,,0.9422871470451355,0.18158400058746338,0.7699616551399231
37,0.00027789169689640403,25799,0.1307820826768875,0.7344934344291687,,,
37,0.0002778080524876714,25849,0.14073380827903748,0.744009792804718,,,
37,0.000277724233455956,25899,0.1162390261888504,0.7206379771232605,,,
37,0.0002776402689050883,25949,0.11693654209375381,0.7147049903869629,,,
37,0.00027755615883506835,25999,0.12148679792881012,0.724693238735199,,,
37,0.00027747193234972656,26049,0.13444633781909943,0.7318519949913025,,,
37,0.00027738753124140203,26099,0.12183179706335068,0.7223693132400513,,,
37,0.0002773029846139252,26149,0.14088989794254303,0.7367220520973206,,,
37,0.0002772183215711266,26199,0.12375243753194809,0.7270549535751343,,,
37,0.00027713351300917566,26249,0.12090541422367096,0.7233152389526367,,,
37,0.000277048529824242,26299,0.13754604756832123,0.7354355454444885,,,
37,0.0002769634302239865,26349,0.12624222040176392,0.7302991151809692,,,
37,0.00027687818510457873,26399,0.13284540176391602,0.7298045754432678,,,
37,0.0002767927944660187,26449,0.11675602942705154,0.7225171327590942,,,
37,,26485,,,0.9337000846862793,0.1800851970911026,0.7684192657470703
38,0.00027670725830830634,26499,0.1341833919286728,0.7377224564552307,,,
38,0.0002766215766314417,26549,0.13417068123817444,0.7356624007225037,,,
38,0.00027653577853925526,26599,0.11287473887205124,0.7136324644088745,,,
38,0.00027644980582408607,26649,0.12159823626279831,0.7200393676757812,,,
38,0.00027636371669359505,26699,0.1402280628681183,0.739833652973175,,,
38,0.0002762774529401213,26749,0.12381113320589066,0.7211523652076721,,,
38,0.0002761910727713257,26799,0.10396654903888702,0.7065709829330444,,,
38,0.00027610454708337784,26849,0.1455843150615692,0.7448017597198486,,,
38,0.0002760178758762777,26899,0.1115633025765419,0.7125847339630127,,,
38,0.0002759310882538557,26949,0.15442900359630585,0.7557728886604309,,,
38,0.000275844126008451,26999,0.11284306645393372,0.715589165687561,,,
38,0.000275757018243894,27049,0.12393636256456375,0.7232412099838257,,,
38,0.00027566979406401515,27099,0.10237830132246017,0.704192042350769,,,
38,0.00027558242436498404,27149,0.12334562838077545,0.7239567041397095,,,
38,,27182,,,0.9308949708938599,0.1633598804473877,0.7551500201225281
39,0.00027549490914680064,27199,0.10973890125751495,0.7119505405426025,,,
39,0.00027540724840946496,27249,0.12228116393089294,0.7253566980361938,,,
39,0.000275319442152977,27299,0.12397659569978714,0.7281382083892822,,,
39,0.00027523149037733674,27349,0.12043368816375732,0.7247321605682373,,,
39,0.00027514342218637466,27399,0.1102953553199768,0.7096010446548462,,,
39,0.0002750552084762603,27449,0.11944220960140228,0.7211447358131409,,,
39,0.00027496684924699366,27499,0.10211549699306488,0.7076571583747864,,,
39,0.00027487834449857473,27549,0.10851877182722092,0.7101169228553772,,,
39,0.0002747896942310035,27599,0.09684406220912933,0.7019792199134827,,,
39,0.0002747009275481105,27649,0.10384572297334671,0.7043952941894531,,,
39,0.0002746119862422347,27699,0.11498486250638962,0.7166940569877625,,,
39,0.0002745229285210371,27749,0.12081750482320786,0.7236976623535156,,,
39,0.0002744337252806872,27799,0.11950944364070892,0.7210909128189087,,,
39,0.0002743444056250155,27849,0.11023515462875366,0.712158203125,,,
39,,27879,,,0.932512640953064,0.15486207604408264,0.7461487054824829
40,0.00027425491134636104,27899,0.12500007450580597,0.7268468737602234,,,
40,0.00027416530065238476,27949,0.10712651163339615,0.7076221108436584,,,
40,0.0002740755444392562,27999,0.10108310729265213,0.7022013068199158,,,
40,0.00027398564270697534,28049,0.094304159283638,0.6998766660690308,,,
40,0.0002738955954555422,28099,0.1159246414899826,0.7175983190536499,,,
40,0.00027380543178878725,28149,0.12061868607997894,0.7208341956138611,,,
40,0.00027371512260288,28199,0.08666139841079712,0.6898916959762573,,,
40,0.00027362466789782047,28249,0.10727795213460922,0.7111324667930603,,,
40,0.00027353406767360866,28299,0.08779141306877136,0.6885465979576111,,,
40,0.000273443351034075,28349,0.10539062321186066,0.7055041790008545,,,
40,0.0002733524888753891,28399,0.1019422858953476,0.704025387763977,,,
40,0.0002732614811975509,28449,0.1055455431342125,0.703645646572113,,,
40,0.0002731703280005604,28499,0.10612040758132935,0.7100264430046082,,,
40,0.0002730790583882481,28549,0.07993575185537338,0.6829733848571777,,,
40,,28576,,,0.9330213069915771,0.1470000147819519,0.7409390211105347
41,0.00027298761415295303,28599,0.09638413786888123,0.696763813495636,,,
41,0.0002728960826061666,28649,0.10255034267902374,0.7058914303779602,,,
41,0.00027280437643639743,28699,0.08521757274866104,0.6872237920761108,,,
41,0.00027271255385130644,28749,0.13772334158420563,0.7390695810317993,,,
41,0.00027262058574706316,28799,0.09595169126987457,0.696273684501648,,,
41,0.0002725284721236676,28849,0.089917853474617,0.6931748986244202,,,
41,0.00027243621298111975,28899,0.10745347291231155,0.7093652486801147,,,
41,0.0002723438374232501,28949,0.1185198426246643,0.721670925617218,,,
41,0.0002722513163462281,28999,0.09104295074939728,0.6939820647239685,,,
41,0.00027215867885388434,29049,0.09380517154932022,0.7007942199707031,,,
41,0.0002720658667385578,29099,0.09414739906787872,0.6954432725906372,,,
41,0.00027197293820790946,29149,0.10824290663003922,0.7069880366325378,,,
41,0.0002718798932619393,29199,0.08580547571182251,0.6883246302604675,,,
41,0.00027178667369298637,29249,0.10578233003616333,0.7086842060089111,,,
41,,29273,,,0.9276235699653625,0.14825250208377838,0.7400397062301636
42,0.0002716933377087116,29299,0.09372629225254059,0.6959679126739502,,,
42,0.00027159988530911505,29349,0.09704146534204483,0.7011454105377197,,,
42,0.00027150625828653574,29399,0.10060571134090424,0.7053331732749939,,,
42,0.0002714125148486346,29449,0.08813813328742981,0.6909931898117065,,,
42,0.00027131865499541163,29499,0.10531365871429443,0.7093921899795532,,,
42,0.00027122462051920593,29549,0.08172005414962769,0.6891475915908813,,,
42,0.0002711304696276784,29599,0.11440733075141907,0.7159165740013123,,,
42,0.0002710361732169986,29649,0.09085314720869064,0.6932368278503418,,,
42,0.00027094176039099693,29699,0.09164132177829742,0.6966062188148499,,,
42,0.000270847202045843,29749,0.10725241154432297,0.7089648246765137,,,
42,0.00027075252728536725,29799,0.09320731461048126,0.6974501609802246,,,
42,0.00027065767790190876,29849,0.08938121795654297,0.6933977007865906,,,
42,0.0002705627412069589,29899,0.0956924557685852,0.6988431811332703,,,
42,0.0002704676298890263,29949,0.10322267562150955,0.7086108326911926,,,
42,,29970,,,0.9265053868293762,0.14788788557052612,0.7388238310813904
43,0.00027037240215577185,29999,0.11110123991966248,0.71595698595047,,,
43,0.00027027702890336514,30049,0.11077257990837097,0.7143087387084961,,,
43,0.0002701815392356366,30099,0.10236143320798874,0.7081270217895508,,,
43,0.00027008590404875576,30149,0.0940023735165596,0.693815290927887,,,
43,0.00026999012334272265,30199,0.09074664115905762,0.6926096081733704,,,
43,0.0002698942262213677,30249,0.07758936285972595,0.6828469038009644,,,
43,0.00026979821268469095,30299,0.10858919471502304,0.7127242088317871,,,
43,0.00026970202452503145,30349,0.10124277323484421,0.7037017941474915,,,
43,0.0002696057199500501,30399,0.09018123894929886,0.6926180720329285,,,
43,0.00026950929895974696,30449,0.10274053364992142,0.7063767313957214,,,
43,0.0002694127324502915,30499,0.10793308913707733,0.7147759795188904,,,
43,0.0002693160204216838,30549,0.0902031660079956,0.693612277507782,,,
43,0.00026921919197775424,30599,0.08119024336338043,0.6853325366973877,,,
43,0.0002691222180146724,30649,0.08711320906877518,0.6901427507400513,,,
43,,30667,,,0.9251068234443665,0.14116282761096954,0.7327895760536194
44,0.00026902512763626873,30699,0.10621249675750732,0.7108068466186523,,,
44,0.0002689278917387128,30749,0.08858118206262589,0.6924426555633545,,,
44,0.00026883051032200456,30799,0.10049854218959808,0.7061831951141357,,,
44,0.0002687330124899745,30849,0.09928903728723526,0.7049298286437988,,,
44,0.0002686353982426226,30899,0.09910629689693451,0.7041851878166199,,,
44,0.00026853763847611845,30949,0.07276608794927597,0.6784540414810181,,,
44,0.000268439733190462,30999,0.08497177809476852,0.6895996332168579,,,
44,0.0002683417114894837,31049,0.08538595587015152,0.6922312378883362,,,
44,0.00026824354426935315,31099,0.08931348472833633,0.6943356394767761,,,
44,0.00026814526063390076,31149,0.06681378930807114,0.672762930393219,,,
44,0.0002680468314792961,31199,0.08260615170001984,0.6882484555244446,,,
44,0.0002679482859093696,31249,0.08184870332479477,0.6899055242538452,,,
44,0.0002678495948202908,31299,0.06813592463731766,0.6733678579330444,,,
44,0.0002677507873158902,31349,0.09318637102842331,0.7002103924751282,,,
44,,31364,,,0.9157043099403381,0.1525062918663025,0.738905131816864
45,0.0002676518342923373,31399,0.07694858312606812,0.6831730604171753,,,
45,0.0002675527648534626,31449,0.08908280730247498,0.6936832070350647,,,
45,0.00026745354989543557,31499,0.0884409174323082,0.6939751505851746,,,
45,0.00026735421852208674,31549,0.07034433633089066,0.6741430163383484,,,
45,0.0002672547416295856,31599,0.10039114952087402,0.7021238803863525,,,
45,0.0002671551483217627,31649,0.07599105685949326,0.681961178779602,,,
45,0.00026705540949478745,31699,0.10017531365156174,0.7028533816337585,,,
45,0.0002669555542524904,31749,0.07898697257041931,0.6827651262283325,,,
45,0.00026685555349104106,31799,0.1075444445014,0.7098698616027832,,,
45,0.0002667554363142699,31849,0.09147106856107712,0.6939988136291504,,,
45,0.0002666552027221769,31899,0.06530006229877472,0.6687300801277161,,,
45,0.00026655482361093163,31949,0.10430795699357986,0.7045766711235046,,,
45,0.0002664542989805341,31999,0.08594348281621933,0.6901058554649353,,,
45,0.0002663536579348147,32049,0.06006280332803726,0.6653953194618225,,,
45,,32061,,,0.9303449392318726,0.13447871804237366,0.727374255657196
46,0.0002662529004737735,32099,0.0895770862698555,0.6923481822013855,,,
46,0.00026615199749358,32149,0.0713929682970047,0.6777744293212891,,,
46,0.00026605097809806466,32199,0.08385811746120453,0.6908875703811646,,,
46,0.00026594981318339705,32249,0.06732023507356644,0.6712903380393982,,,
46,0.0002658485318534076,32299,0.0934470072388649,0.6968259811401367,,,
46,0.00026574713410809636,32349,0.10108387470245361,0.7081047892570496,,,
46,0.0002656455908436328,32399,0.08274274319410324,0.690545916557312,,,
46,0.000265543902060017,32449,0.09279675036668777,0.6997213363647461,,,
46,0.0002654421259649098,32499,0.06679834425449371,0.6739734411239624,,,
46,0.0002653402043506503,32549,0.09253755956888199,0.6975626945495605,,,
46,0.00026523813721723855,32599,0.08030130714178085,0.6867669820785522,,,
46,0.00026513595366850495,32649,0.06551145017147064,0.6728215217590332,,,
46,0.00026503365370444953,32699,0.07621889561414719,0.679215669631958,,,
46,0.00026493120822124183,32749,0.07830963283777237,0.6842162013053894,,,
46,,32758,,,0.9208185076713562,0.1406419426202774,0.7306230068206787
47,0.0002648286463227123,32799,0.06723931431770325,0.6717622876167297,,,
47,0.00026472596800886095,32849,0.07892285287380219,0.6884105801582336,,,
47,0.0002646231441758573,32899,0.06720206141471863,0.6719300746917725,,,
47,0.00026452020392753184,32949,0.08429145067930222,0.6896140575408936,,,
47,0.0002644171181600541,32999,0.07375804334878922,0.6824894547462463,,,
47,0.0002643139159772545,33049,0.0667572021484375,0.6727486848831177,,,
47,0.0002642105973791331,33099,0.07401666790246964,0.680084228515625,,,
47,0.0002641071332618594,33149,0.0688871294260025,0.6732338666915894,,,
47,0.00026400358183309436,33199,0.09370503574609756,0.6992268562316895,,,
47,0.00026389985578134656,33249,0.06302886456251144,0.6680580973625183,,,
47,0.0002637960424181074,33299,0.07374312728643417,0.6800017952919006,,,
47,0.00026369208353571594,33349,0.06389761716127396,0.6677819490432739,,,
47,0.0002635879791341722,33399,0.0746859610080719,0.6787969470024109,,,
47,0.0002634837874211371,33449,0.05958542972803116,0.664303719997406,,,
47,,33455,,,0.9297217130661011,0.12930548191070557,0.7228984832763672
48,0.0002633794501889497,33499,0.07526776939630508,0.6792783737182617,,,
48,0.0002632749965414405,33549,0.06838331371545792,0.6734603047370911,,,
48,0.000263170397374779,33599,0.06723218411207199,0.6751374006271362,,,
48,0.0002630657108966261,33649,0.08718214184045792,0.6911599636077881,,,
48,0.0002629608497954905,33699,0.07668294757604599,0.6861555576324463,,,
48,0.0002628559013828635,33749,0.0850270614027977,0.6917386054992676,,,
48,0.00026275080745108426,33799,0.09504581987857819,0.7043287754058838,,,
48,0.00026264559710398316,33849,0.06369619071483612,0.6713151335716248,,,
48,0.00026254027034156024,33899,0.0636991634964943,0.6678597927093506,,,
48,0.0002624348271638155,33949,0.07044050097465515,0.673674464225769,,,
48,0.00026232923846691847,33999,0.08249486237764359,0.6858647465705872,,,
48,0.0002622235333546996,34049,0.07815251499414444,0.6825579404830933,,,
48,0.00026211771182715893,34099,0.06352047622203827,0.6696814894676208,,,
48,0.00026201174478046596,34149,0.08086106926202774,0.6885249018669128,,,
48,,34152,,,0.9194233417510986,0.13691411912441254,0.7279494404792786
49,0.00026190566131845117,34199,0.08884355425834656,0.6942080855369568,,,
49,0.00026179946144111454,34249,0.0726831778883934,0.6752563714981079,,,
49,0.0002616931451484561,34299,0.09859941899776459,0.7022177577018738,,,
49,0.00026158668333664536,34349,0.058831993490457535,0.6647647619247437,,,
49,0.0002614801051095128,34399,0.08313637226819992,0.691079318523407,,,
49,0.0002613734104670584,34449,0.07845556735992432,0.6826680898666382,,,
49,0.0002612665994092822,34499,0.08395954221487045,0.6882118582725525,,,
49,0.00026115967193618417,34549,0.06576122343540192,0.6728653907775879,,,
49,0.00026105259894393384,34599,0.06465376913547516,0.6707330346107483,,,
49,0.0002609454095363617,34649,0.06417813897132874,0.6710786819458008,,,
49,0.0002608381037134677,34699,0.06596121191978455,0.6734479665756226,,,
49,0.0002607306814752519,34749,0.08721966296434402,0.6906034350395203,,,
49,0.0002606231137178838,34799,0.05565302073955536,0.6605333089828491,,,
49,0.00026051545864902437,34849,0.07188742607831955,0.6761813759803772,,,
49,,34849,,,0.9286287426948547,0.12698087096214294,0.718946635723114
50,0.0002604076580610126,34899,0.08841972798109055,0.6915875673294067,,,
50,0.00026029974105767906,34949,0.08027105778455734,0.6873682141304016,,,
50,0.00026019170763902366,34999,0.08418585360050201,0.6873131990432739,,,
50,0.000260083528701216,35049,0.07246401160955429,0.6784865856170654,,,
50,0.00025997526245191693,35099,0.07133912295103073,0.6774041652679443,,,
50,0.0002598668506834656,35149,0.07923062890768051,0.6851587891578674,,,
50,0.00025975832249969244,35199,0.05871427431702614,0.6660275459289551,,,
50,0.00025964967790059745,35249,0.09339752048254013,0.6980178952217102,,,
50,0.00025954091688618064,35299,0.07618067413568497,0.6845674514770508,,,
50,0.000259432039456442,35349,0.06758620589971542,0.6733856201171875,,,
50,0.00025932304561138153,35399,0.08120125532150269,0.6889548897743225,,,
50,0.0002592139062471688,35449,0.08572815358638763,0.6908191442489624,,,
50,0.0002591046504676342,35499,0.08677040785551071,0.6917810440063477,,,
50,,35546,,,0.925875723361969,0.12862560153007507,0.7187206745147705
51,0.0002589952782727778,35549,0.06988338381052017,0.6737321615219116,,,
51,0.00025888581876643,35599,0.06990717351436615,0.674632728099823,,,
51,0.00025877621374092996,35649,0.06505133211612701,0.6685898303985596,,,
51,0.0002586664631962776,35699,0.05471415817737579,0.66106116771698,,,
51,0.0002585566253401339,35749,0.07213650643825531,0.6780864596366882,,,
51,0.00025844667106866837,35799,0.07344935834407806,0.6821089386940002,,,
51,0.00025833657127805054,35849,0.05949828401207924,0.662406861782074,,,
51,0.00025822638417594135,35899,0.0819326713681221,0.6880946755409241,,,
51,0.00025811605155467987,35949,0.08571124076843262,0.6915492415428162,,,
51,0.00025800560251809657,35999,0.07425015419721603,0.681186854839325,,,
51,0.0002578950661700219,36049,0.058163244277238846,0.6605861783027649,,,
51,0.00025778438430279493,36099,0.08023463189601898,0.6876832842826843,,,
51,0.00025767358602024615,36149,0.061519503593444824,0.6654879450798035,,,
